Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2134,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,33.0,1990.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,Lorenzo Pirola,it ITA,DF,Salernitana,it Serie A,21.0,2002.0,27,24,1987,22.1,1,0,1,1,0,0,4,0,0.9,0.9,0.0,0.9,13.0,57.0,7.0,0.05,0.0,0.05,0.05,0.05,0.04,0.0,0.04,0.04,0.04
2136,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,18.0,2004.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,Tommaso Pobega,it ITA,MF,Milan,it Serie A,24.0,1999.0,11,3,319,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12
2139,Paul Pogba,fr FRA,MF,Juventus,it Serie A,30.0,1993.0,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2140,Ole Pohlmann,de GER,MF,Dortmund,de Bundesliga,22.0,2001.0,2,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19
2142,Sebastian Polter,de GER,FW,Darmstadt 98,de Bundesliga,32.0,1991.0,9,4,446,5.0,0,1,1,0,0,0,0,0,1.0,1.0,0.6,1.5,5.0,13.0,26.0,0.0,0.2,0.2,0.0,0.2,0.2,0.11,0.31,0.2,0.31
2143,Julien Ponceau,fr FRA,MF,Lorient,fr Ligue 1,22.0,2000.0,32,27,2244,24.9,3,2,5,3,0,0,5,0,3.3,3.3,2.7,6.0,106.0,154.0,152.0,0.12,0.08,0.2,0.12,0.2,0.13,0.11,0.24,0.13,0.24
2144,Marin Pongračić,hr CRO,DF,Lecce,it Serie A,25.0,1997.0,36,36,3219,35.8,0,0,0,0,0,0,10,1,1.2,1.2,0.4,1.5,45.0,134.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
2145,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,31.0,1992.0,15,15,1345,14.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,Portu,es ESP,FW,Getafe,es La Liga,31.0,1992.0,3,0,97,1.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.29,0.15,0.29
2149,Stefan Posch,at AUT,DF,Bologna,it Serie A,26.0,1997.0,31,29,2409,26.8,1,2,3,1,0,0,7,0,1.2,1.2,2.1,3.3,44.0,123.0,64.0,0.04,0.07,0.11,0.04,0.11,0.04,0.08,0.12,0.04,0.12
2150,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,29.0,1994.0,28,12,1217,13.5,5,2,7,5,0,0,0,0,5.7,5.7,1.0,6.8,11.0,16.0,78.0,0.37,0.15,0.52,0.37,0.52,0.43,0.08,0.5,0.43,0.5
2151,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1996.0,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,es La Liga,24.0,1999.0,21,9,976,10.8,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,22.0,44.0,62.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
2153,Beñat Prados,es ESP,"MF,DF",Athletic Club,es La Liga,22.0,2001.0,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,23.0,87.0,30.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
2154,Matteo Prati,it ITA,MF,Cagliari,it Serie A,19.0,2003.0,26,19,1972,21.9,1,1,2,1,0,0,4,0,2.0,2.0,0.8,2.8,8.0,66.0,17.0,0.05,0.05,0.09,0.05,0.09,0.09,0.03,0.13,0.09,0.13
2156,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,29.0,1993.0,3,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.24,0.01,0.24
2158,Ivan Provedel,it ITA,GK,Lazio,it Serie A,29.0,1994.0,30,30,2699,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,Gustavo Puerta,co COL,"DF,MF",Leverkusen,de Bundesliga,20.0,2003.0,7,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.34,0.18,0.34
2162,Arnau Puigmal,es ESP,"FW,DF",Almería,es La Liga,22.0,2001.0,11,3,255,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,4.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1
2164,George Pușcaș,ro ROU,FW,Genoa,it Serie A,27.0,1996.0,8,1,191,2.1,0,0,0,0,0,0,0,0,2.1,2.1,0.1,2.2,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.98,0.04,1.02,0.98,1.02
2165,Jarell Quansah,eng ENG,DF,Liverpool,eng Premier League,20.0,2003.0,17,13,1190,13.2,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,13.0,67.0,1.0,0.15,0.0,0.15,0.15,0.15,0.08,0.01,0.08,0.08,0.08
2166,Domingos Quina,pt POR,MF,Udinese,it Serie A,23.0,1999.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,Uroš Račić,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,22,8,820,9.1,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5.0,37.0,11.0,0.11,0.11,0.22,0.11,0.22,0.09,0.03,0.13,0.09,0.13
2169,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,27.0,1996.0,10,4,374,4.2,3,0,3,3,0,0,1,0,1.7,1.7,0.2,1.9,11.0,7.0,24.0,0.72,0.0,0.72,0.72,0.72,0.41,0.05,0.46,0.41,0.46
2170,Nemanja Radonjić,rs SRB,"MF,DF",Mallorca,es La Liga,27.0,1996.0,11,4,353,3.9,0,0,0,0,0,0,0,0,1.6,1.6,0.6,2.2,23.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0.4,0.16,0.55,0.4,0.55
2171,Aleksandar Radovanović,rs SRB,DF,Almería,es La Liga,29.0,1993.0,9,8,569,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2172,Ionuț Radu,ro ROU,GK,Bournemouth,eng Premier League,26.0,1997.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,27.0,1996.0,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,Hamza Rafia,tn TUN,MF,Lecce,it Serie A,24.0,1999.0,28,17,1204,13.4,1,0,1,1,0,0,4,0,0.8,0.8,0.8,1.6,15.0,46.0,37.0,0.07,0.0,0.07,0.07,0.07,0.06,0.06,0.12,0.06,0.12
2175,Abdellah Raihani,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,31.0,1991.0,26,25,2195,24.4,3,2,5,3,0,0,6,1,1.4,1.4,2.0,3.4,24.0,80.0,4.0,0.12,0.08,0.21,0.12,0.21,0.06,0.08,0.14,0.06,0.14
2177,Luca Raimund,de GER,"FW,MF",Stuttgart,de Bundesliga,18.0,2005.0,3,0,30,0.3,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,2.79,2.79,2.79
2178,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27.0,1995.0,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2179,Jesurun Rak Sakyi,eng ENG,"MF,FW",Crystal Palace,eng Premier League,20.0,2002.0,6,0,136,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,7.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,0.38,0.28,0.38
2180,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,35.0,1988.0,18,16,1425,15.8,2,1,3,2,0,0,6,0,1.3,1.3,3.0,4.3,24.0,127.0,52.0,0.13,0.06,0.19,0.13,0.19,0.08,0.19,0.27,0.08,0.27
2181,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,27.0,1996.0,34,34,2970,33.0,1,0,1,1,0,0,13,0,1.0,1.0,0.5,1.6,36.0,121.0,14.0,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05
2183,Benito Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,28.0,1995.0,20,2,384,4.3,1,1,2,1,0,0,0,0,0.4,0.4,0.5,0.9,13.0,5.0,46.0,0.23,0.23,0.47,0.23,0.47,0.09,0.13,0.22,0.09,0.22
2185,Chris Ramos,es ESP,"FW,MF",Cádiz,es La Liga,26.0,1997.0,37,30,2612,29.0,5,1,6,5,0,0,5,0,10.1,10.1,1.7,11.7,31.0,28.0,102.0,0.17,0.03,0.21,0.17,0.21,0.35,0.06,0.4,0.35,0.4
2187,Sergio Ramos,es ESP,DF,Sevilla,es La Liga,37.0,1986.0,28,28,2517,28.0,3,0,3,3,0,0,7,1,1.9,1.9,0.1,2.0,11.0,81.0,5.0,0.11,0.0,0.11,0.11,0.11,0.07,0.0,0.07,0.07,0.07
2188,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25.0,1998.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,Aaron Ramsey,eng ENG,"MF,FW",Burnley,eng Premier League,20.0,2003.0,14,5,527,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
2190,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,22.0,2001.0,16,8,853,9.5,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,33.0,28.0,69.0,0.11,0.11,0.21,0.11,0.21,0.23,0.11,0.34,0.23,0.34
2191,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,24.0,1999.0,26,23,2065,22.9,2,1,3,2,0,0,14,0,0.9,0.9,0.4,1.3,17.0,99.0,5.0,0.09,0.04,0.13,0.09,0.13,0.04,0.02,0.06,0.04,0.06
2192,Filippo Ranocchia,it ITA,"MF,DF",Empoli,it Serie A,22.0,2001.0,9,5,476,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.8,5.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14
2193,Grant Ranos,am ARM,"MF,FW",Gladbach,de Bundesliga,20.0,2003.0,9,0,49,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45
2195,Nicolai Rapp,de GER,DF,Werder Bremen,de Bundesliga,26.0,1996.0,2,1,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,30.0,1993.0,24,14,1175,13.1,2,0,2,2,0,0,4,2,2.1,2.1,1.2,3.3,19.0,22.0,102.0,0.15,0.0,0.15,0.15,0.15,0.16,0.09,0.26,0.16,0.26
2199,Andrei Ratiu,ro ROU,"DF,MF",Rayo Vallecano,es La Liga,25.0,1998.0,12,6,630,7.0,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,28.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
2202,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,23.0,1999.0,6,6,535,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,David Raya,es ESP,GK,Arsenal,eng Premier League,27.0,1995.0,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,Tim Ream,us USA,DF,Fulham,eng Premier League,35.0,1987.0,18,17,1503,16.7,1,0,1,1,0,0,4,1,1.0,1.0,0.0,1.0,11.0,65.0,3.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06
2205,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,23,6,722,8.0,1,0,1,1,0,0,1,0,0.8,0.8,1.8,2.6,34.0,14.0,78.0,0.12,0.0,0.12,0.12,0.12,0.1,0.22,0.33,0.1,0.33
2206,Nathan Redmond,eng ENG,"FW,MF",Burnley,eng Premier League,29.0,1994.0,12,0,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19
2207,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,28.0,1995.0,27,15,1325,14.7,0,2,2,0,0,0,6,0,0.3,0.3,1.1,1.4,10.0,56.0,40.0,0.0,0.14,0.14,0.0,0.14,0.02,0.07,0.09,0.02,0.09
2208,Sergio Reguilón,es ESP,DF,Manchester Utd,eng Premier League,26.0,1996.0,9,4,412,4.6,0,0,0,0,0,0,3,0,0.2,0.2,0.7,0.9,11.0,27.0,38.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.2,0.04,0.2
2213,Reinier,br BRA,"MF,FW",Frosinone,it Serie A,21.0,2002.0,22,13,1059,11.8,2,2,4,2,0,0,3,0,1.3,1.3,1.9,3.2,10.0,32.0,42.0,0.17,0.17,0.34,0.17,0.34,0.11,0.16,0.27,0.11,0.27
2215,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,28.0,1995.0,37,37,3275,36.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,18.0,2005.0,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,Gio Reyna,us USA,"FW,MF",Nott'ham Forest,eng Premier League,20.0,2002.0,9,2,235,2.6,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,3.0,12.0,14.0,0.0,0.38,0.38,0.0,0.38,0.11,0.18,0.29,0.11,0.29
2221,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,20.0,2002.0,11,1,280,3.1,0,0,0,0,0,0,1,0,0.8,0.8,0.8,1.6,8.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.27,0.25,0.52,0.27,0.52
2222,Chadi Riad,ma MAR,DF,Betis,es La Liga,20.0,2003.0,26,24,2164,24.0,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,4.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
2223,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,23.0,1999.0,29,24,2220,24.7,0,0,0,0,0,0,6,1,2.0,2.0,0.5,2.6,15.0,82.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
2224,Rodrigo Ribeiro,pt POR,"MF,FW",Nott'ham Forest,eng Premier League,18.0,2005.0,4,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,Samuele Ricci,it ITA,MF,Torino,it Serie A,21.0,2001.0,32,28,2395,26.6,1,2,3,1,0,0,8,1,1.3,1.3,2.3,3.6,47.0,122.0,73.0,0.04,0.08,0.11,0.04,0.11,0.05,0.09,0.13,0.05,0.13
2227,Chris Richards,us USA,"DF,MF",Crystal Palace,eng Premier League,23.0,2000.0,26,23,2094,23.3,1,1,2,1,0,0,3,0,0.6,0.6,0.4,1.0,1.0,43.0,1.0,0.04,0.04,0.09,0.04,0.09,0.03,0.02,0.04,0.03,0.04
2228,Amir Richardson,ma MAR,MF,Reims,fr Ligue 1,21.0,2002.0,28,14,1352,15.0,3,1,4,3,0,0,4,0,1.6,1.6,1.1,2.8,28.0,72.0,40.0,0.2,0.07,0.27,0.2,0.27,0.11,0.08,0.18,0.11,0.18
2230,Marco Richter,de GER,"MF,FW",Mainz 05,de Bundesliga,25.0,1997.0,20,7,717,8.0,1,0,1,1,0,0,3,0,1.9,1.9,1.3,3.2,20.0,30.0,53.0,0.13,0.0,0.13,0.13,0.13,0.24,0.16,0.4,0.24,0.4
2232,Clemens Riedel,de GER,DF,Darmstadt 98,de Bundesliga,20.0,2003.0,14,9,755,8.4,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,4.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.12,0.03,0.12
2233,Fabian Rieder,ch SUI,MF,Rennes,fr Ligue 1,21.0,2002.0,15,2,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,10.0,41.0,18.0,0.25,0.0,0.25,0.25,0.25,0.07,0.14,0.21,0.07,0.21
2234,Jaïro Riedewald,nl NED,"MF,FW",Crystal Palace,eng Premier League,26.0,1996.0,9,2,235,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2235,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,34.0,1988.0,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.0,0.0,0.2,0.2,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2237,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,35.0,1987.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Alberto Risco,es ESP,MF,Getafe,es La Liga,17.0,2005.0,4,1,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21,0.26,0.05,0.26
2240,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,es La Liga,27.0,1995.0,12,9,808,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,24.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
2241,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33.0,1989.0,13,0,128,1.4,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,5.0,8.0,13.0,0.7,0.0,0.7,0.7,0.7,0.68,0.0,0.68,0.68,0.68
2242,Gorka Rivera Alonso,es ESP,DF,Getafe,es La Liga,18.0,2004.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,31.0,1992.0,14,10,860,9.6,3,2,5,3,0,0,4,0,1.7,1.7,0.8,2.4,13.0,50.0,33.0,0.31,0.21,0.52,0.31,0.52,0.18,0.08,0.26,0.18,0.26
2245,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,27.0,1995.0,14,8,823,9.1,0,1,1,0,0,0,5,1,0.0,0.0,0.2,0.2,6.0,38.0,13.0,0.0,0.11,0.11,0.0,0.11,0.0,0.02,0.02,0.0,0.02
2246,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,29.0,1994.0,23,18,1693,18.8,3,2,5,3,0,0,2,0,1.9,1.9,5.4,7.3,63.0,140.0,130.0,0.16,0.11,0.27,0.16,0.27,0.1,0.29,0.39,0.1,0.39
2248,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,29.0,1993.0,34,31,2885,32.1,1,1,2,1,0,0,10,0,1.2,1.2,1.2,2.4,8.0,63.0,14.0,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
2249,Marc Roca,es ESP,MF,Betis,es La Liga,26.0,1996.0,26,24,1980,22.0,2,2,4,2,0,0,5,0,1.1,1.1,1.4,2.5,24.0,126.0,20.0,0.09,0.09,0.18,0.09,0.18,0.05,0.06,0.12,0.05,0.12
2250,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,32.0,1990.0,8,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
2251,Sergio Rodelas,es ESP,"FW,DF",Granada,es La Liga,18.0,2004.0,3,2,122,1.4,0,1,1,0,0,0,0,0,0.0,0.0,1.1,1.2,3.0,1.0,5.0,0.0,0.74,0.74,0.0,0.74,0.02,0.84,0.86,0.02,0.86
2253,Rodri,es ESP,"FW,MF",Betis,es La Liga,23.0,2000.0,29,9,1051,11.7,0,0,0,0,0,0,0,0,1.1,1.1,1.2,2.2,49.0,65.0,116.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19
2254,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,es La Liga,25.0,1998.0,24,9,967,10.7,2,1,3,2,0,0,9,0,1.5,1.5,2.1,3.6,13.0,52.0,48.0,0.19,0.09,0.28,0.19,0.28,0.14,0.2,0.34,0.14,0.34
2255,Damián Rodríguez,es ESP,MF,Celta Vigo,es La Liga,20.0,2003.0,5,3,258,2.9,0,2,2,0,0,0,1,0,0.0,0.0,0.8,0.8,2.0,9.0,4.0,0.0,0.7,0.7,0.0,0.7,0.01,0.27,0.28,0.01,0.28
2257,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,29.0,1994.0,24,22,1846,20.5,2,0,2,2,0,0,6,0,0.7,0.7,0.8,1.4,8.0,65.0,18.0,0.1,0.0,0.1,0.1,0.1,0.03,0.04,0.07,0.03,0.07
2260,Miguel Rodríguez,es ESP,MF,Celta Vigo,es La Liga,20.0,2003.0,15,2,300,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,14.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.11,0.07,0.11
2261,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,30.0,1992.0,35,34,2772,30.8,1,2,3,1,0,0,4,0,0.3,0.3,1.4,1.7,61.0,127.0,40.0,0.03,0.06,0.1,0.03,0.1,0.01,0.04,0.05,0.01,0.05
2263,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,24.0,1999.0,34,22,1985,22.1,1,2,3,1,0,0,1,0,0.9,0.9,1.8,2.7,18.0,43.0,90.0,0.05,0.09,0.14,0.05,0.14,0.04,0.08,0.12,0.04,0.12
2264,Rogério,br BRA,DF,Wolfsburg,de Bundesliga,25.0,1998.0,13,10,906,10.1,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,27.0,57.0,42.0,0.1,0.0,0.1,0.1,0.1,0.03,0.04,0.07,0.03,0.07
2265,Morgan Rogers,eng ENG,"MF,FW",Aston Villa,eng Premier League,21.0,2002.0,11,8,638,7.1,3,1,4,3,0,0,3,0,1.4,1.4,0.6,2.0,22.0,28.0,30.0,0.42,0.14,0.56,0.42,0.56,0.19,0.09,0.28,0.19,0.28
2267,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,28.0,1995.0,29,26,2411,26.8,0,0,0,0,0,0,9,0,0.6,0.6,0.6,1.1,7.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
2268,Simone Romagnoli,it ITA,DF,Frosinone,it Serie A,33.0,1990.0,33,30,2715,30.2,1,1,2,1,0,0,6,0,1.2,1.2,0.4,1.6,2.0,47.0,2.0,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05
2269,Carlos Romero,es ESP,DF,Villarreal,es La Liga,21.0,2001.0,7,2,262,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,6.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
2270,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,25.0,1998.0,33,33,2790,31.0,5,0,5,5,0,0,7,1,3.5,3.5,0.4,3.9,32.0,179.0,8.0,0.16,0.0,0.16,0.16,0.16,0.11,0.01,0.13,0.11,0.13
2272,Luka Romero,ar ARG,"FW,MF",Milan,it Serie A,18.0,2004.0,4,0,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
2273,Luka Romero,ar ARG,FW,Almería,es La Liga,18.0,2004.0,13,5,438,4.9,3,0,3,3,0,0,2,0,1.3,1.3,0.1,1.4,11.0,14.0,20.0,0.62,0.0,0.62,0.62,0.62,0.26,0.02,0.28,0.26,0.28
